Cu,Fe,"1,2-NQN","1,4-NQN",PQN,•OH,PM2.5,SOA_mass,SOA_activity
0.0,6682.128,0.0,0.0,0.0,3.36083,6994.12,0.248,0.28
1042.4747,1035.1837,0.0,0.0,0.0,1.69769,2291.19,0.25,0.312
0.0,0.0,0.0,0.0,73.5816,0.103382,380.62,0.445,0.142
66.0345,239.5329,0.0,0.0,0.0,0.489397,530.22,0.155,0.324
0.0,0.0,356.6034,0.0,0.0,0.496611,444.9,0.254,0.121
0.0,482.4312,0.0,480.16,0.0,1.258765,1056.66,0.245,0.251
1036.6076,40.4084,0.0,3.5647,0.3916,0.593215,1429.07,0.35,0.306
259.7459,101.0053,0.0,0.0,0.0,0.525399,617.58,0.173,0.366
3046.694,0.0,0.0,0.0,0.0,0.328395,3504.12,0.137,0.196
0.0,151.0174,19.6989,0.0,0.0,0.513159,431.88,0.465,0.358
1048.9333,977.2548,0.0,0.0,0.0,1.703385,2406.54,0.242,0.33
521.0939,483.9346,0.0,523.7895,0.0,1.802857,1588.97,0.156,0.307
0.0,0.0,0.0,189.8758,0.0,0.051936,337.93,0.365,0.29
251.9234,96.5484,0.0,0.0,0.0,0.525452,572.38,0.166,0.366
0.0,0.0,0.0,402.8573,0.0,0.107191,568.14,0.188,0.141
1030.9103,2087.6924,0.0,0.0,0.0,2.368261,3177.98,0.148,0.386
12.5381,17.5291,0.0,0.0,0.0,0.148609,317.56,0.233,0.314
0.0,0.0,434.9846,0.0,0.0,0.523201,890.86,0.423,0.395
0.0,0.0,4.4316,0.0,0.0,0.041122,369.94,0.372,0.222
0.0,5475.9238,0.0,0.0,0.0,3.027639,5583.57,0.235,0.378
262.4865,103.0227,0.0,0.0,0.0,0.524145,483.58,0.162,0.353
257.0021,308.1367,0.0,0.0,0.0,0.693514,786.1,0.147,0.179
0.0,0.0,482.0392,0.0,0.0,0.500131,882.15,0.404,0.156
0.0,0.0,192.1034,0.0,0.0,0.493235,607.11,0.354,0.216
6334.3308,0.0,0.0,0.0,0.0,0.353219,6479.48,0.231,0.136
0.0,7315.8952,0.0,0.0,0.0,3.572184,7733.07,0.445,0.354
261.1726,292.2214,0.0,0.0,0.0,0.694939,864.28,0.152,0.19
483.13,486.5027,0.0,520.9951,0.0,1.816594,1719.16,0.169,0.347
4722.5715,0.0,0.0,0.0,0.0,0.345841,4969.44,0.462,0.204
521.4538,518.7148,0.0,0.0,0.0,0.93827,1221.0,0.274,0.22
0.0,0.0,473.844,0.0,0.0,0.495612,655.42,0.278,0.107
254.1677,293.5286,0.0,0.0,0.0,0.692803,973.95,0.14,0.174
9699.1226,0.0,0.0,0.0,0.0,0.368461,9801.36,0.118,0.112
0.0,48.6866,19.8752,0.0,0.0,0.407022,238.05,0.21,0.224
5783.1388,0.0,0.0,0.0,0.0,0.359576,6147.0,0.372,0.286
0.0,0.0,0.0,298.041,0.0,0.079248,424.49,0.151,0.137
0.0,0.0,0.0,265.647,0.0,0.073508,684.14,0.235,0.348
0.0,0.0,0.0,0.0,381.106,0.287123,810.43,0.278,0.313
487.1208,504.7249,20.7677,0.0,0.0,1.449997,1410.58,0.5,0.192
506.4342,520.7264,19.0724,0.0,0.0,1.455817,1322.27,0.468,0.212
449.4105,425.6251,2.896,3.4839,0.194,1.144019,1085.2,0.5,0.213
252.6743,96.885,0.0,0.0,0.0,0.52546,622.23,0.155,0.366
0.0,51.8391,20.2885,0.0,0.0,0.40751,138.13,0.234,0.231
0.0,484.1781,19.5698,0.0,0.0,0.718483,789.94,0.156,0.136
166.7416,73.552,0.0,0.0,0.0,0.430337,479.7,0.322,0.256
0.0,0.0,184.3536,0.0,0.0,0.484642,402.26,0.477,0.15
985.1442,1933.42,0.0,0.0,0.0,2.374387,3076.11,0.136,0.4
0.0,0.0,259.5161,0.0,0.0,0.513585,457.22,0.282,0.329
0.0,4308.8752,0.0,0.0,0.0,2.529575,4728.82,0.252,0.333
1941.1259,2051.142,0.0,0.0,0.0,2.454859,4349.5,0.166,0.119
90.8044,81.3124,0.0,0.0,0.0,0.386269,526.92,0.214,0.371
0.0,3685.2634,0.0,0.0,0.0,2.244622,3968.84,0.127,0.34
0.0,9366.0569,0.0,0.0,0.0,3.826525,9785.79,0.284,0.207
0.0,0.0,0.0,0.0,402.5487,0.282225,734.27,0.13,0.134
0.0,0.0,0.0,155.9397,0.0,0.041446,626.57,0.2,0.136
479.4141,485.097,19.3094,0.0,0.0,1.454604,1460.84,0.434,0.206
507.343,523.5147,19.6893,0.0,0.0,1.456145,1273.12,0.427,0.212
89.7951,79.1986,0.0,0.0,0.0,0.387002,484.69,0.218,0.381
85.3118,76.4993,0.0,0.0,0.0,0.385958,218.09,0.244,0.367
501.7095,508.9452,0.0,0.0,0.0,0.932197,1404.57,0.272,0.186
0.0,2005.2473,0.0,0.0,0.0,1.300495,2107.61,0.427,0.214
0.0,506.0318,0.0,511.7779,0.0,1.261631,1082.29,0.21,0.262
0.0,0.0,0.0,0.0,267.2796,0.240957,412.22,0.437,0.109
246.6262,297.9731,0.0,0.0,0.0,0.693659,676.78,0.149,0.18
0.0,4971.7476,0.0,0.0,0.0,2.78907,5063.98,0.464,0.301
1014.4373,39.5644,0.0,3.7224,0.4193,0.592311,1341.39,0.371,0.298
0.0,157.1659,20.5812,0.0,0.0,0.510127,494.35,0.488,0.327
0.0,155.9255,20.3988,0.0,0.0,0.510828,362.89,0.49,0.334
1985.6686,1966.2788,0.0,0.0,0.0,2.449392,4210.65,0.15,0.107
0.0,0.0,0.0,0.0,83.7833,0.120297,507.09,0.153,0.381
523.3138,500.5188,20.9738,0.0,0.0,1.451177,1169.35,0.465,0.195
0.0,0.0,0.0,255.2904,0.0,0.069718,609.71,0.338,0.281
87.8992,77.9192,0.0,0.0,0.0,0.388311,303.48,0.252,0.4
1011.8038,1021.8441,0.0,0.0,0.0,1.706397,2286.32,0.271,0.34
0.0,0.0,0.0,140.808,0.0,0.037922,453.22,0.392,0.209
0.0,0.0,0.0,297.4237,0.0,0.081219,535.7,0.243,0.278
530.4592,211.1756,14.5069,0.0,1.0474,1.254814,912.11,0.499,0.241
0.0,0.0,0.0,480.7462,0.0,0.13238,842.79,0.38,0.326
167.4953,70.9357,0.0,0.0,0.0,0.429871,464.1,0.29,0.25
4894.936,0.0,0.0,0.0,0.0,0.347058,5299.8,0.161,0.194
498.8116,524.3887,19.8792,0.0,0.0,1.457997,1387.08,0.5,0.22
0.0,8178.3422,0.0,0.0,0.0,3.601775,8566.37,0.128,0.124
0.0,0.0,0.0,0.0,276.4074,0.254325,509.26,0.471,0.313
0.0,0.0,478.0236,0.0,0.0,0.503247,551.35,0.32,0.186
0.0,0.0,0.0,0.0,6.6144,0.011396,328.06,0.132,0.305
0.0,0.0,338.7711,0.0,0.0,0.522187,445.47,0.179,0.385
0.0,1308.7366,0.0,0.0,0.0,0.882459,1589.36,0.423,0.238
0.0,6588.8547,0.0,0.0,0.0,3.232078,6866.67,0.354,0.121
0.0,0.0,0.0,16.3295,0.0,0.004476,376.97,0.478,0.305
0.0,0.0,0.0,238.6752,0.0,0.066593,594.26,0.473,0.399
0.0,2697.4961,0.0,0.0,0.0,1.670145,2783.23,0.393,0.156
0.0,0.0,144.2027,0.0,0.0,0.487934,279.75,0.417,0.372
0.0,494.827,20.9818,0.0,0.0,0.719275,605.87,0.146,0.141
172.7832,72.9945,0.0,0.0,0.0,0.428046,419.39,0.317,0.228
0.0,0.0,0.0,353.1231,0.0,0.096943,428.72,0.407,0.311
13.0359,17.0297,0.0,0.0,0.0,0.149154,260.81,0.252,0.334
0.0,0.0,0.0,208.8335,0.0,0.056603,282.97,0.387,0.243
479.0021,512.775,19.019,0.0,0.0,1.45443,1503.15,0.433,0.206
8036.8778,0.0,0.0,0.0,0.0,0.361754,8442.0,0.299,0.126
0.0,0.0,329.2703,0.0,0.0,0.496125,501.13,0.199,0.119
480.4949,441.5376,2.855,3.2676,0.1988,1.145036,1342.41,0.496,0.218
51.4092,71.7608,0.0,0.0,0.0,0.317665,610.05,0.154,0.128
0.0,0.0,0.0,163.3974,0.0,0.04559,393.1,0.264,0.393
62.6705,245.4566,0.0,0.0,0.0,0.485792,791.11,0.182,0.285
0.0,0.0,316.3559,0.0,0.0,0.519184,511.72,0.459,0.366
5393.7909,0.0,0.0,0.0,0.0,0.355815,5607.18,0.358,0.271
0.0,0.0,222.0219,0.0,0.0,0.513658,399.15,0.241,0.368
440.4881,429.9096,2.9114,3.5631,0.203,1.138869,1339.65,0.5,0.19
569.1162,211.3841,15.2693,0.0,1.0637,1.251723,1214.7,0.462,0.228
488.9965,486.3905,0.0,506.9116,0.0,1.806418,1633.98,0.182,0.318
0.0,0.0,194.7409,0.0,0.0,0.487318,684.53,0.403,0.149
0.0,2916.6258,0.0,0.0,0.0,1.83371,3063.84,0.348,0.295
3595.4239,0.0,0.0,0.0,0.0,0.336413,4093.13,0.17,0.219
3117.6614,0.0,0.0,0.0,0.0,0.324858,3485.47,0.133,0.125
0.0,0.0,0.0,262.3678,0.0,0.073207,551.71,0.449,0.399
0.0,0.0,183.893,0.0,0.0,0.488135,669.39,0.276,0.184
0.0,0.0,238.2185,0.0,0.0,0.49438,617.8,0.306,0.148
0.0,0.0,0.0,0.0,99.6098,0.132077,490.01,0.29,0.168
0.0,0.0,0.0,233.3466,0.0,0.064918,722.8,0.358,0.38
1560.8616,0.0,0.0,0.0,0.0,0.310255,1622.27,0.485,0.351
244.6851,301.7364,0.0,0.0,0.0,0.693326,798.73,0.157,0.178
2012.4565,1950.4197,0.0,0.0,0.0,2.456985,4094.55,0.145,0.122
0.0,148.624,19.6194,0.0,0.0,0.513331,616.4,0.485,0.36
0.0,0.0,0.0,283.3026,0.0,0.07879,579.42,0.29,0.377
0.0,0.0,380.5189,0.0,0.0,0.505601,489.06,0.109,0.208
0.0,0.0,438.5453,0.0,0.0,0.497588,810.04,0.404,0.131
164.8873,74.4009,0.0,0.0,0.0,0.428921,304.33,0.287,0.238
1009.0528,40.4608,0.0,3.6354,0.386,0.593814,1382.79,0.337,0.311
1009.2758,37.4819,0.0,3.5792,0.3949,0.594132,1288.62,0.329,0.313
961.0579,2067.6676,0.0,0.0,0.0,2.351491,3116.38,0.156,0.348
0.0,0.0,0.0,357.3766,0.0,0.097981,724.65,0.397,0.303
0.0,3270.3316,0.0,0.0,0.0,2.038924,3593.89,0.224,0.347
9695.8706,0.0,0.0,0.0,0.0,0.376353,10095.59,0.323,0.227
0.0,0.0,26.1775,0.0,0.0,0.196633,368.07,0.21,0.147
50.2312,75.321,0.0,0.0,0.0,0.317517,389.62,0.142,0.125
67.1334,234.0268,0.0,0.0,0.0,0.489385,569.54,0.17,0.324
0.0,0.0,83.4765,0.0,0.0,0.397028,392.99,0.127,0.128
0.0,0.0,0.0,288.8159,0.0,0.079172,704.16,0.106,0.295
0.0,0.0,0.0,206.5863,0.0,0.055242,318.85,0.493,0.175
0.0,151.986,20.1859,0.0,0.0,0.514333,475.51,0.435,0.369
13.4505,16.3667,0.0,0.0,0.0,0.149421,199.69,0.25,0.343
0.0,0.0,0.0,24.8072,0.0,0.006674,115.25,0.34,0.202
0.0,7064.7573,0.0,0.0,0.0,3.350132,7147.2,0.129,0.104
0.0,513.6696,19.1041,0.0,0.0,0.718322,611.16,0.162,0.135
982.5445,37.3774,0.0,3.63,0.4181,0.593115,1426.6,0.353,0.305
2912.8584,0.0,0.0,0.0,0.0,0.330875,3226.46,0.476,0.273
0.0,0.0,231.3378,0.0,0.0,0.515543,602.78,0.285,0.376
8084.1268,0.0,0.0,0.0,0.0,0.360451,8537.11,0.256,0.103
512.9278,502.3072,20.303,0.0,0.0,1.448569,1110.12,0.474,0.186
0.0,9866.3012,0.0,0.0,0.0,3.838066,9995.0,0.442,0.168
0.0,49.0734,19.9638,0.0,0.0,0.40535,188.22,0.197,0.202
0.0,0.0,0.0,336.3823,0.0,0.088901,644.66,0.257,0.109
63.2922,236.2557,0.0,0.0,0.0,0.488749,380.06,0.176,0.317
12.9129,16.2707,0.0,0.0,0.0,0.147955,471.63,0.222,0.29
0.0,7046.8076,0.0,0.0,0.0,3.533003,7459.02,0.107,0.389
175.6055,76.8837,0.0,0.0,0.0,0.429256,522.36,0.301,0.243
506.6987,480.7324,0.0,511.0338,0.0,1.811264,1618.26,0.16,0.332
9283.243,0.0,0.0,0.0,0.0,0.381243,9646.57,0.236,0.317
0.0,0.0,292.9324,0.0,0.0,0.503304,615.47,0.147,0.201
0.0,0.0,0.0,0.0,215.1733,0.228077,309.1,0.167,0.377
0.0,142.6316,19.0034,0.0,0.0,0.514957,528.84,0.436,0.376
9856.516,0.0,0.0,0.0,0.0,0.368419,10018.34,0.398,0.11
173.2206,73.2471,0.0,0.0,0.0,0.429347,688.67,0.291,0.244
0.0,0.0,450.0416,0.0,0.0,0.500167,694.81,0.118,0.15
0.0,477.035,0.0,497.5312,0.0,1.259885,1455.51,0.246,0.256
0.0,0.0,0.0,0.0,311.6052,0.258457,599.29,0.287,0.132
0.0,7823.8548,0.0,0.0,0.0,3.589103,8151.53,0.146,0.204
514.7475,523.3336,0.0,524.6429,0.0,1.809705,1710.58,0.158,0.327
88.5638,75.8459,0.0,0.0,0.0,0.384979,276.8,0.219,0.353
68.0695,233.6114,0.0,0.0,0.0,0.485375,763.86,0.161,0.28
487.5757,509.7336,0.0,0.0,0.0,0.938673,1429.25,0.241,0.221
8607.4172,0.0,0.0,0.0,0.0,0.377098,8773.47,0.168,0.301
492.1445,491.3339,0.0,505.4434,0.0,1.821541,1677.11,0.157,0.362
48.18,74.0237,0.0,0.0,0.0,0.316657,217.57,0.134,0.111
0.0,0.0,0.0,375.3848,0.0,0.099643,579.61,0.154,0.128
520.301,492.9916,0.0,505.0298,0.0,1.822234,1926.79,0.173,0.364
931.7532,0.0,0.0,0.0,0.0,0.286444,1149.74,0.208,0.293
0.0,0.0,0.0,341.9332,0.0,0.09479,785.9,0.221,0.358
0.0,0.0,0.0,387.622,0.0,0.10415,699.84,0.425,0.198
0.0,0.0,203.7921,0.0,0.0,0.50995,393.2,0.216,0.361
0.0,0.0,182.2969,0.0,0.0,0.505596,613.47,0.109,0.37
3411.1907,0.0,0.0,0.0,0.0,0.329795,3467.08,0.365,0.153
0.0,245.8692,0.0,0.0,0.0,0.173881,449.43,0.252,0.22
0.0,152.5141,19.8989,0.0,0.0,0.510486,609.35,0.49,0.331
500.0,500.0,20.0,0.0,0.0,1.45318,1467.76,0.475,0.202
0.0,0.0,0.0,59.9455,0.0,0.01636,137.86,0.128,0.272
483.4812,509.8679,19.449,0.0,0.0,1.450056,1138.98,0.497,0.192
0.0,506.088,0.0,483.1907,0.0,1.255066,1114.31,0.229,0.235
0.0,519.7027,19.9932,0.0,0.0,0.718179,988.72,0.143,0.134
0.0,0.0,0.0,58.2915,0.0,0.015882,172.44,0.253,0.266
0.0,147.8437,20.3475,0.0,0.0,0.510747,269.47,0.478,0.333
997.2804,2079.9519,0.0,0.0,0.0,2.351775,3485.88,0.145,0.349
0.0,0.0,0.0,0.0,21.5501,0.035132,340.56,0.366,0.226
3042.979,0.0,0.0,0.0,0.0,0.331476,3261.55,0.35,0.251
495.5451,476.1545,0.0,517.2553,0.0,1.808066,1559.67,0.184,0.323
0.0,6926.2595,0.0,0.0,0.0,3.466393,7011.8,0.196,0.338
0.0,0.0,244.4489,0.0,0.0,0.504707,645.61,0.291,0.249
447.2366,420.8876,2.8864,3.397,0.1961,1.142039,970.47,0.453,0.203
445.7102,436.0778,2.9065,3.2748,0.1924,1.143937,1160.45,0.474,0.212
240.7226,102.2,0.0,0.0,0.0,0.526014,747.93,0.16,0.372
0.0,0.0,0.0,455.3029,0.0,0.121635,629.47,0.407,0.168
1067.7771,39.8457,0.0,3.7513,0.3955,0.589928,1353.36,0.313,0.275
0.0,0.0,248.3477,0.0,0.0,0.506415,693.16,0.256,0.263
2440.5012,0.0,0.0,0.0,0.0,0.314311,2608.52,0.338,0.115
503.786,504.1693,0.0,0.0,0.0,0.938848,1444.19,0.257,0.223
88.0823,80.924,0.0,0.0,0.0,0.386282,321.08,0.24,0.371
0.0,142.6386,19.625,0.0,0.0,0.512232,326.68,0.441,0.348
484.1319,480.8123,0.0,513.8299,0.0,1.813929,1824.96,0.155,0.339
2025.6365,2009.4475,0.0,0.0,0.0,2.453718,4472.47,0.16,0.116
503.5935,519.7151,0.0,0.0,0.0,0.937798,1106.68,0.288,0.218
168.8385,70.9264,0.0,0.0,0.0,0.431152,667.96,0.306,0.266
0.0,0.0,0.0,106.2236,0.0,0.029502,180.78,0.34,0.371
0.0,2375.4332,0.0,0.0,0.0,1.523533,2774.95,0.126,0.246
0.0,0.0,0.0,15.2318,0.0,0.004225,409.65,0.201,0.36
518.9993,480.0402,0.0,511.7246,0.0,1.810294,1802.12,0.161,0.329
0.0,0.0,77.0725,0.0,0.0,0.389799,132.52,0.104,0.207
485.2852,498.8453,19.8631,0.0,0.0,1.449738,1104.58,0.47,0.19
0.0,0.0,0.0,0.0,444.0957,0.290799,798.47,0.22,0.155
0.0,0.0,0.0,201.6039,0.0,0.053286,435.1,0.455,0.114
0.0,0.0,0.0,0.0,105.8729,0.144274,467.17,0.37,0.394
456.0299,438.8217,2.8959,3.5039,0.2046,1.144277,1159.91,0.478,0.214
240.583,99.0097,0.0,0.0,0.0,0.524119,458.63,0.164,0.353
0.0,487.3868,0.0,500.7868,0.0,1.256708,1092.65,0.218,0.242
0.0,0.0,0.0,0.0,3.0235,0.005331,162.82,0.487,0.387
0.0,511.1158,0.0,504.6237,0.0,1.262784,1082.49,0.248,0.268
249.4287,288.9264,0.0,0.0,0.0,0.693118,907.76,0.146,0.176
3678.3371,0.0,0.0,0.0,0.0,0.334276,4040.61,0.317,0.176
177.2285,77.487,0.0,0.0,0.0,0.430018,375.47,0.306,0.252
0.0,0.0,0.0,170.2058,0.0,0.045722,523.43,0.439,0.197
0.0,503.4153,0.0,501.277,0.0,1.260745,1316.99,0.237,0.259
0.0,0.0,29.046,0.0,0.0,0.214547,438.28,0.231,0.19
13.1511,16.8788,0.0,0.0,0.0,0.149233,173.64,0.224,0.336
13.6189,16.5866,0.0,0.0,0.0,0.148693,337.3,0.252,0.317
968.029,2044.8272,0.0,0.0,0.0,2.374163,3317.02,0.155,0.4
254.9709,0.0,0.0,0.0,0.0,0.234172,708.53,0.29,0.3
496.9558,509.01,19.217,0.0,0.0,1.449476,1359.21,0.457,0.189
0.0,489.9071,19.2983,0.0,0.0,0.717724,925.73,0.157,0.131
3169.7665,0.0,0.0,0.0,0.0,0.342098,3502.14,0.449,0.395
5086.1001,0.0,0.0,0.0,0.0,0.358482,5446.78,0.116,0.34
0.0,0.0,0.0,0.0,301.2346,0.259309,619.17,0.455,0.223
0.0,0.0,0.0,0.0,333.3428,0.270544,624.0,0.498,0.242
239.9205,299.2817,0.0,0.0,0.0,0.692622,814.85,0.139,0.172
0.0,3961.7269,0.0,0.0,0.0,2.270794,4252.01,0.157,0.104
0.0,0.0,477.9594,0.0,0.0,0.517514,907.6,0.492,0.338
172.392,74.9664,0.0,0.0,0.0,0.430918,535.22,0.313,0.263
972.6871,1029.5287,0.0,0.0,0.0,1.696855,2269.32,0.268,0.31
1031.0069,1996.2552,0.0,0.0,0.0,2.37427,3502.53,0.146,0.4
0.0,5412.9634,0.0,0.0,0.0,2.974936,5507.24,0.364,0.329
0.0,0.0,0.0,330.8889,0.0,0.091482,588.29,0.431,0.349
2017.8544,1955.1372,0.0,0.0,0.0,2.458419,4068.19,0.142,0.125
165.65,71.2931,0.0,0.0,0.0,0.430639,537.78,0.28,0.259
505.5089,482.6987,0.0,0.0,0.0,0.937625,1168.11,0.291,0.217
518.4524,507.1662,19.4588,0.0,0.0,1.451318,1500.45,0.496,0.196
0.0,4386.1542,0.0,0.0,0.0,2.543324,4725.31,0.268,0.291
1965.4383,2007.4241,0.0,0.0,0.0,2.456264,4088.24,0.152,0.121
0.0,0.0,0.0,0.0,113.4893,0.14979,295.75,0.279,0.318
480.3442,516.0555,0.0,0.0,0.0,0.936433,1216.03,0.246,0.209
0.0,0.0,133.7963,0.0,0.0,0.460201,278.52,0.424,0.144
0.0,484.0322,0.0,496.3313,0.0,1.252306,1284.9,0.244,0.224
0.0,0.0,229.2615,0.0,0.0,0.497089,585.09,0.13,0.182
994.1189,37.066,0.0,3.8735,0.4078,0.592111,1266.06,0.321,0.295
463.3752,450.4038,2.77,3.5291,0.2096,1.142983,1192.48,0.485,0.208
89.0866,78.3873,0.0,0.0,0.0,0.385745,656.68,0.254,0.364
1401.5281,0.0,0.0,0.0,0.0,0.309006,1727.56,0.167,0.397
254.4273,308.3555,0.0,0.0,0.0,0.691565,836.69,0.137,0.164
0.0,0.0,0.0,0.0,363.8156,0.273724,445.35,0.123,0.136
989.2959,2070.2877,0.0,0.0,0.0,2.351362,3428.25,0.154,0.348
47.8821,71.5558,0.0,0.0,0.0,0.316579,490.78,0.148,0.11
0.0,148.3692,19.8403,0.0,0.0,0.515404,541.84,0.47,0.381
62.3326,253.1135,0.0,0.0,0.0,0.489059,630.82,0.167,0.32
0.0,0.0,276.8557,0.0,0.0,0.51113,743.64,0.191,0.29
1030.3928,40.4308,0.0,3.7649,0.402,0.591087,1126.57,0.311,0.286
0.0,495.4329,19.1052,0.0,0.0,0.719908,804.66,0.142,0.146
482.9893,494.1519,19.3111,0.0,0.0,1.453465,1197.7,0.488,0.204
46.6408,73.5396,0.0,0.0,0.0,0.316955,314.93,0.131,0.116
0.0,9698.2105,0.0,0.0,0.0,3.820101,9771.59,0.415,0.16
64.9722,237.4807,0.0,0.0,0.0,0.486539,742.03,0.176,0.293
91.5833,77.3864,0.0,0.0,0.0,0.385092,323.08,0.22,0.354
6095.9557,0.0,0.0,0.0,0.0,0.358721,6343.57,0.251,0.239
239.9344,98.0307,0.0,0.0,0.0,0.525644,417.5,0.171,0.368
49.3624,76.6864,0.0,0.0,0.0,0.317648,325.48,0.131,0.127
0.0,0.0,0.0,0.0,213.5525,0.221142,664.43,0.28,0.238
0.0,49.3743,20.5999,0.0,0.0,0.404779,331.03,0.229,0.195
513.9682,486.7578,0.0,518.2687,0.0,1.82477,1921.65,0.165,0.371
0.0,0.0,200.8894,0.0,0.0,0.489519,343.0,0.336,0.156
91.6974,78.4613,0.0,0.0,0.0,0.388255,439.03,0.235,0.399
0.0,144.7389,20.6389,0.0,0.0,0.511218,312.92,0.472,0.338
8172.3682,0.0,0.0,0.0,0.0,0.377342,8476.55,0.126,0.333
0.0,0.0,0.0,281.0944,0.0,0.074669,471.91,0.443,0.14
0.0,0.0,494.018,0.0,0.0,0.497046,723.12,0.221,0.12
981.4477,2065.7794,0.0,0.0,0.0,2.360903,3356.77,0.135,0.369
12.5546,17.2907,0.0,0.0,0.0,0.148259,111.74,0.236,0.301
8971.1849,0.0,0.0,0.0,0.0,0.372465,9406.25,0.432,0.219
1040.699,39.5358,0.0,3.7318,0.4111,0.595725,1246.3,0.354,0.328
3602.4183,0.0,0.0,0.0,0.0,0.334909,3895.99,0.485,0.203
0.0,0.0,116.1922,0.0,0.0,0.455637,212.35,0.257,0.266
0.0,315.8614,0.0,0.0,0.0,0.221917,796.29,0.395,0.206
3180.5803,0.0,0.0,0.0,0.0,0.327529,3341.26,0.164,0.156
1616.9578,0.0,0.0,0.0,0.0,0.301998,2034.81,0.237,0.178
0.0,0.0,333.1927,0.0,0.0,0.522746,746.19,0.443,0.399
2019.8351,1919.1337,0.0,0.0,0.0,2.457696,4143.99,0.156,0.124
0.0,0.0,0.0,0.0,461.3019,0.298425,772.65,0.472,0.249
91.8545,79.9049,0.0,0.0,0.0,0.387797,227.9,0.227,0.392
165.1576,76.0685,0.0,0.0,0.0,0.430666,716.78,0.289,0.26
500.2074,515.2117,0.0,488.4818,0.0,1.816119,1675.27,0.176,0.346
170.1055,73.5434,0.0,0.0,0.0,0.429282,525.21,0.277,0.242
0.0,512.5395,0.0,506.103,0.0,1.253723,1381.22,0.226,0.23
0.0,0.0,0.0,469.2411,0.0,0.128175,843.41,0.304,0.281
164.7554,73.4833,0.0,0.0,0.0,0.430263,629.51,0.301,0.255
0.0,48.6557,20.778,0.0,0.0,0.40479,366.36,0.212,0.195
93.0964,80.526,0.0,0.0,0.0,0.386988,329.14,0.236,0.381
0.0,0.0,383.7838,0.0,0.0,0.499771,719.96,0.34,0.154
246.9739,294.083,0.0,0.0,0.0,0.694901,836.34,0.152,0.19
2025.1179,1910.3442,0.0,0.0,0.0,2.454435,4267.81,0.155,0.117
0.0,0.0,270.8524,0.0,0.0,0.516908,420.79,0.229,0.354
9507.1825,0.0,0.0,0.0,0.0,0.387327,9844.03,0.39,0.393
1001.0216,1002.9103,0.0,0.0,0.0,1.69073,2157.87,0.283,0.291
0.0,0.0,490.3697,0.0,0.0,0.499147,599.64,0.446,0.147
251.4177,307.1489,0.0,0.0,0.0,0.690741,826.45,0.151,0.159
0.0,0.0,0.0,0.0,27.8704,0.045675,429.67,0.294,0.338
0.0,509.0953,0.0,496.3624,0.0,1.252852,1289.13,0.232,0.226
0.0,144.9175,19.8526,0.0,0.0,0.509885,420.08,0.467,0.324
238.3118,102.4335,0.0,0.0,0.0,0.523244,460.4,0.162,0.344
64.848,248.3795,0.0,0.0,0.0,0.48659,672.22,0.18,0.294
0.0,0.0,0.0,466.2774,0.0,0.125482,946.61,0.251,0.202
0.0,479.4817,0.0,523.1132,0.0,1.260869,1440.25,0.251,0.26
250.9423,304.9087,0.0,0.0,0.0,0.692427,673.63,0.16,0.171
48.7067,74.092,0.0,0.0,0.0,0.317482,247.59,0.137,0.124
0.0,0.0,284.6887,0.0,0.0,0.513103,710.81,0.233,0.308
0.0,0.0,74.398,0.0,0.0,0.390595,544.21,0.431,0.309
0.0,0.0,0.0,0.0,469.0321,0.304798,577.11,0.219,0.334
0.0,6804.993,0.0,0.0,0.0,3.446541,7125.72,0.428,0.365
0.0,0.0,28.8238,0.0,0.0,0.219323,338.53,0.243,0.336
0.0,0.0,0.0,0.0,83.1277,0.115676,255.4,0.426,0.213
0.0,0.0,0.0,0.0,214.5747,0.219542,360.01,0.196,0.184
0.0,0.0,446.5451,0.0,0.0,0.513108,785.33,0.369,0.29
0.0,0.0,0.0,0.0,400.4694,0.287259,456.86,0.203,0.235
87.0713,75.0519,0.0,0.0,0.0,0.387268,317.25,0.25,0.385
0.0,0.0,0.0,362.2991,0.0,0.096392,825.07,0.263,0.143
564.5222,227.4645,14.3259,0.0,1.07,1.250137,1106.41,0.488,0.222
570.2541,211.9932,14.4546,0.0,1.1377,1.253274,852.61,0.5,0.235
0.0,0.0,0.0,0.0,482.9162,0.296607,753.88,0.228,0.158
0.0,0.0,0.0,0.0,196.8178,0.212696,379.49,0.242,0.269
0.0,0.0,0.0,0.0,90.9088,0.122867,199.55,0.357,0.159
1040.3001,2062.8137,0.0,0.0,0.0,2.372413,3553.3,0.155,0.396
0.0,0.0,0.0,0.0,421.9967,0.283856,771.67,0.429,0.104
516.1544,477.0986,0.0,0.0,0.0,0.934888,1246.35,0.261,0.201
262.1484,102.8068,0.0,0.0,0.0,0.524174,664.3,0.158,0.353
178.9246,75.6456,0.0,0.0,0.0,0.42852,376.89,0.323,0.234
0.0,0.0,0.0,0.0,225.1752,0.233649,393.77,0.212,0.379
0.0,505.0781,0.0,496.666,0.0,1.262095,1079.68,0.212,0.264
502.0406,479.9436,0.0,501.3763,0.0,1.811211,1709.41,0.153,0.331
249.6611,307.1562,0.0,0.0,0.0,0.691247,663.64,0.16,0.163
0.0,0.0,0.0,454.5876,0.0,0.124171,935.66,0.316,0.282
0.0,0.0,387.6731,0.0,0.0,0.518173,471.74,0.255,0.341
